0.004071712493896484 2189 0
0.010188817977905273 2189 0
0.01735997200012207 2189 2
0.022536039352416992 2189 2
0.02932453155517578 2190 7
0.040682077407836914 2190 34
0.046654701232910156 2192 88
0.05218672752380371 2192 88
0.05870461463928223 2193 95
0.06471610069274902 2194 135
0.07080221176147461 2195 149
0.07695960998535156 2196 152
0.08212542533874512 2197 183
0.08828926086425781 2198 187
0.09329891204833984 2200 197
0.09923768043518066 2201 217
0.1044917106628418 2203 231
0.11046385765075684 2204 237
0.11788678169250488 2206 252
0.12288308143615723 2208 272
0.12907195091247559 2210 286
0.1343386173248291 2211 292
0.14064788818359375 2212 297
0.14667081832885742 2215 305
0.1520545482635498 2216 310
0.15821027755737305 2218 318
0.16424298286437988 2220 324
0.17020964622497559 2222 330
0.17614412307739258 2224 338
0.1817021369934082 2226 344
0.18770670890808105 2229 346
0.1927187442779541 2230 358
0.19872450828552246 2232 360
0.20398306846618652 2235 371
0.20992708206176758 2237 371
0.2165212631225586 2239 374
0.22197675704956055 2242 376
0.22809791564941406 2244 374
0.23302793502807617 2246 373
0.2398381233215332 2248 380
0.24519753456115723 2251 389
0.25077319145202637 2253 392
0.2570779323577881 2256 396
0.26233935356140137 2257 398
0.2691683769226074 2260 403
0.2744178771972656 2263 399
0.28034019470214844 2264 401
0.2862734794616699 2267 398
0.2914159297943115 2269 397
0.2978193759918213 2272 398
0.30283331871032715 2273 406
0.30887651443481445 2276 404
0.31411147117614746 2278 404
0.3207094669342041 2281 415
0.3266761302947998 2284 416
0.33206605911254883 2286 418
0.33825254440307617 2288 417
0.3438246250152588 2290 415
0.3497323989868164 2293 408
0.35510993003845215 2296 416
0.36081552505493164 2298 418
0.36815595626831055 2300 417
0.3730802536010742 2303 425
0.3790926933288574 2306 426
0.3843207359313965 2308 423
0.39043712615966797 2310 430
0.39641308784484863 2312 425
0.4017918109893799 2315 418
0.4078068733215332 2318 420
0.41282081604003906 2320 425
0.4199821949005127 2323 420
0.42590761184692383 2326 429
0.43091320991516113 2328 432
0.4406626224517822 2332 429
0.4477376937866211 2335 437
0.4527580738067627 2336 426
0.45893239974975586 2339 427
0.46419548988342285 2342 431
0.4711482524871826 2345 423
0.4777064323425293 2348 429
0.482696533203125 2350 433
0.48871946334838867 2352 432
0.49396562576293945 2355 439
0.49990224838256836 2358 440
0.5058860778808594 2360 428
0.5109021663665771 2362 432
0.5173394680023193 2365 428
0.5236680507659912 2368 424
0.5293982028961182 2370 429
0.5346992015838623 2373 436
0.5421035289764404 2376 434
0.5486667156219482 2378 443
0.5539474487304688 2381 439
0.5599677562713623 2384 432
0.56587815284729 2386 437
0.5720884799957275 2389 425
0.5782730579376221 2391 429
0.583270788192749 2394 439
0.5892229080200195 2396 431
0.594444751739502 2399 436
0.6005189418792725 2401 439
0.6064348220825195 2404 438
0.6118474006652832 2406 434
0.6180346012115479 2408 441
0.62406325340271 2411 433
0.6300315856933594 2414 431
0.6359565258026123 2416 436
0.641099214553833 2419 436
0.6474130153656006 2422 433
