0.004858732223510742,4,0
0.011041402816772461,4,0
0.016251087188720703,4,0
0.022307872772216797,4,-3
0.028206586837768555,4,-3
0.033859968185424805,4,-3
0.03987884521484375,4,-3
0.04485964775085449,4,-3
0.05082583427429199,4,-3
0.05721712112426758,4,-3
0.06333518028259277,4,-3
0.06938314437866211,4,-3
0.07454991340637207,4,-7
0.08056330680847168,3,-7
0.08574247360229492,3,-17
0.0918891429901123,3,-17
0.09723401069641113,2,-17
0.10274577140808105,2,-45
0.1098940372467041,2,-45
0.11485838890075684,2,-45
0.12086606025695801,1,-45
0.12609267234802246,1,-48
0.1319880485534668,0,-55
0.1378931999206543,0,-59
0.142836332321167,0,-59
0.1492297649383545,0,-65
0.15450716018676758,-1,-67
0.16151738166809082,-1,-63
0.16674160957336426,-2,-64
0.17263007164001465,-2,-64
0.17854666709899902,-2,-67
0.18393993377685547,-3,-66
0.1899271011352539,-3,-72
0.19490790367126465,-4,-70
0.2008976936340332,-4,-70
0.20615005493164062,-4,-69
0.21296906471252441,-5,-69
0.21930932998657227,-6,-72
0.22450518608093262,-6,-72
0.2305128574371338,-6,-72
0.23549890518188477,-7,-79
0.24139642715454102,-7,-79
0.24661660194396973,-8,-76
0.252535343170166,-8,-76
0.25940585136413574,-8,-78
0.2649571895599365,-9,-75
0.271207332611084,-10,-82
0.2764420509338379,-10,-82
0.2823326587677002,-10,-79
0.2882237434387207,-11,-80
0.2933664321899414,-11,-77
0.2994112968444824,-12,-77
0.3045778274536133,-12,-77
0.31250619888305664,-13,-81
0.31848716735839844,-13,-81
0.3238513469696045,-14,-78
0.3301107883453369,-14,-78
0.33498239517211914,-14,-81
0.34096360206604004,-15,-90
0.346224308013916,-16,-90
0.3522958755493164,-16,-90
0.3625791072845459,-16,-89
0.36977124214172363,-17,-86
0.37671828269958496,-18,-87
0.3849329948425293,-18,-87
0.392986536026001,-18,-89
0.401202917098999,-19,-84
0.4091331958770752,-20,-80
0.4183673858642578,-20,-80
0.4254293441772461,-20,-78
0.43343663215637207,-22,-88
0.4413621425628662,-22,-88
0.44866299629211426,-22,-87
0.4542057514190674,-23,-87
0.46033430099487305,-24,-90
0.46631765365600586,-24,-90
0.4725360870361328,-24,-92
0.47847938537597656,-25,-92
0.4840266704559326,-26,-84
0.4900996685028076,-26,-84
0.49500322341918945,-26,-83
0.5009589195251465,-27,-83
0.5061807632446289,-28,-85
0.5129919052124023,-28,-85
0.5191552639007568,-28,-83
0.5243117809295654,-29,-84
0.5304672718048096,-29,-89
0.5353982448577881,-30,-89
0.5412538051605225,-30,-91
0.5464692115783691,-31,-91
0.5524096488952637,-32,-86
0.5582857131958008,-32,-86
0.5645976066589355,-32,-82
0.571150541305542,-33,-88
0.576347827911377,-34,-84
0.5821969509124756,-34,-84
0.5880811214447021,-34,-83
0.5931625366210938,-35,-81
0.5991535186767578,-36,-83
0.6042733192443848,-36,-83
0.6105449199676514,-36,-88
0.616523027420044,-37,-90
0.6223926544189453,-38,-84
0.62827467918396,-38,-84
0.6338033676147461,-38,-85
0.639796257019043,-39,-93
0.6447751522064209,-40,-93
0.6507906913757324,-40,-93
0.6560320854187012,-40,-87
0.6619493961334229,-41,-83
0.6685256958007812,-42,-84
0.6743087768554688,-42,-84
0.6804912090301514,-43,-87
0.6864027976989746,-43,-84
0.6924333572387695,-44,-85
0.6983044147491455,-44,-85
0.7034544944763184,-45,-86
0.7094547748565674,-45,-93
0.7154357433319092,-46,-92
0.7213366031646729,-46,-91
0.7265429496765137,-47,-93
0.7324447631835938,-48,-92
0.7382965087890625,-48,-92
0.7438366413116455,-48,-93
0.750002384185791,-49,-89
0.7549500465393066,-49,-82
0.7646484375,-50,-81
0.7718145847320557,-50,-80
0.7780461311340332,-51,-83
0.7833764553070068,-51,-89
0.789788007736206,-52,-89
0.7947447299957275,-52,-90
0.8007035255432129,-53,-90
0.8059108257293701,-54,-92
0.8119945526123047,-54,-92
0.8186628818511963,-54,-95
0.8251681327819824,-55,-93
0.8311452865600586,-56,-85
0.8363254070281982,-56,-81
0.8422834873199463,-57,-80
0.8481600284576416,-57,-85
0.8532345294952393,-58,-85
0.859210729598999,-58,-86
0.8644278049468994,-59,-87
0.871431827545166,-60,-89
0.8766319751739502,-60,-89
0.8828418254852295,-60,-94
0.8890323638916016,-61,-86
0.8941752910614014,-62,-86
0.9003424644470215,-62,-86
0.9052906036376953,-62,-83
0.9111447334289551,-63,-94
0.9163224697113037,-64,-92
0.9229834079742432,-64,-92
0.9294083118438721,-64,-85
0.9345674514770508,-65,-86
0.9405694007873535,-66,-85
0.9455122947692871,-66,-85
0.951387882232666,-67,-90
0.9566068649291992,-67,-85
0.962533712387085,-68,-85
0.9684429168701172,-68,-85
0.9746851921081543,-69,-86
0.9810359477996826,-69,-95
0.986264705657959,-70,-93
0.9923110008239746,-70,-93
0.9981775283813477,-71,-88
1.003495454788208,-71,-85
1.0095016956329346,-72,-85
1.0146846771240234,-72,-91
1.0213379859924316,-73,-90
1.0265238285064697,-73,-87
1.032395839691162,-74,-86
1.038294792175293,-74,-82
1.0434420108795166,-75,-83
1.049795150756836,-76,-90
1.0547423362731934,-76,-90
1.0607080459594727,-76,-90
1.0659232139587402,-77,-90
1.0726513862609863,-77,-87
1.078542947769165,-78,-87
1.0843029022216797,-78,-88
1.0904350280761719,-79,-86
1.095388412475586,-79,-80
1.1013009548187256,-80,-80
1.10648512840271,-80,-80
1.1125094890594482,-80,-78
1.1184191703796387,-81,-85
1.124763011932373,-82,-84
1.130887746810913,-82,-84
1.1360819339752197,-83,-87
1.1419930458068848,-84,-87
1.1478888988494873,-84,-87
1.1528527736663818,-84,-90
1.162637710571289,-85,-89
1.168499231338501,-85,-82
1.185950517654419,-86,-79
1.1965398788452148,-86,-79
1.2085118293762207,-87,-77
1.2208311557769775,-87,-82
1.2329070568084717,-88,-83
1.2431790828704834,-88,-83
1.2551820278167725,-89,-82
1.270932912826538,-89,-84
1.2761452198028564,-90,-86
1.2821948528289795,-90,-86
1.2883667945861816,-91,-92
1.2940003871917725,-92,-84
1.3045220375061035,-92,-84
1.3157644271850586,-92,-83
1.326766014099121,-93,-86
1.3346779346466064,-94,-85
1.3407444953918457,-94,-85
1.345940113067627,-94,-81
1.3520176410675049,-95,-81
1.3578870296478271,-95,-81
1.3628509044647217,-96,-81
1.3699944019317627,-96,-86
1.374955177307129,-97,-87
1.3809127807617188,-97,-84
1.3861453533172607,-98,-84
1.3925178050994873,-98,-84
1.3984203338623047,-99,-83
1.4037911891937256,-99,-90
1.4099352359771729,-100,-90
1.4148979187011719,-100,-84
1.4218947887420654,-101,-84
1.4272456169128418,-101,-79
1.4327239990234375,-102,-79
1.438591718673706,-102,-79
1.4439697265625,-103,-82
1.449939489364624,-103,-82
1.4549140930175781,-104,-80
1.460892915725708,-104,-80
1.4661147594451904,-104,-80
1.4728727340698242,-105,-86
1.478996753692627,-106,-86
1.4841372966766357,-106,-86
1.4902451038360596,-106,-87
1.495821475982666,-107,-85
1.5014710426330566,-108,-84
1.5066273212432861,-108,-84
1.512535810470581,-108,-84
1.5184690952301025,-109,-84
1.524885892868042,-110,-78
1.5309925079345703,-110,-78
1.5361967086791992,-110,-77
1.542160987854004,-111,-79
1.5480144023895264,-111,-87
1.552978277206421,-112,-87
1.5625226497650146,-112,-87
1.5684571266174316,-113,-88
1.5749280452728271,-114,-89
1.5810704231262207,-114,-89
1.5862634181976318,-114,-91
1.5924012660980225,-115,-90
1.598710060119629,-115,-84
1.6040256023406982,-116,-84
1.6101055145263672,-116,-84
1.6149649620056152,-117,-81
1.6209585666656494,-117,-83
1.6278746128082275,-118,-83
1.6328294277191162,-118,-86
1.638740062713623,-119,-87
1.6441137790679932,-119,-91
1.6504273414611816,-120,-91
1.6553692817687988,-120,-93
1.661243200302124,-121,-88
1.6664156913757324,-122,-88
1.6731257438659668,-122,-88
1.6792080402374268,-122,-84
1.6853177547454834,-123,-91
1.6911780834197998,-124,-90
1.6967556476593018,-124,-90
1.7026236057281494,-124,-85
1.7085237503051758,-126,-83
1.7140398025512695,-126,-83
1.7201251983642578,-126,-91
1.7260956764221191,-127,-87
1.7320094108581543,-128,-86
1.7379701137542725,-128,-86
1.7429087162017822,-128,-86
1.7489914894104004,-129,-93
1.7541437149047852,-130,-91
1.760237455368042,-130,-91
1.7650871276855469,-131,-89
1.7712090015411377,-131,-86
1.7779383659362793,-132,-86
1.7831759452819824,-132,-86
1.7891433238983154,-133,-86
1.7942616939544678,-133,-86
1.8007011413574219,-134,-81
1.8058867454528809,-134,-81
1.8117938041687012,-134,-85
1.8167479038238525,-135,-95
1.8226253986358643,-136,-95
1.8300056457519531,-136,-91
1.8349676132202148,-137,-92
1.8418662548065186,-137,-89
1.8481459617614746,-138,-89
1.8532359600067139,-138,-92
1.859212875366211,-139,-92
1.8644649982452393,-139,-85
1.8704807758331299,-140,-84
1.8764328956604004,-140,-83
1.8823020458221436,-141,-82
1.8881480693817139,-141,-90
1.8934614658355713,-142,-90
1.8994483947753906,-142,-90
1.9050676822662354,-143,-91
1.911207675933838,-144,-94
1.9163856506347656,-144,-94
1.9222297668457031,-144,-95
1.9287519454956055,-145,-89
1.9358015060424805,-146,-87
1.9414639472961426,-146,-87
1.9466350078582764,-146,-82
1.952688455581665,-147,-87
1.9585890769958496,-148,-86
1.968297004699707,-148,-86
1.9737865924835205,-149,-89
1.9808337688446045,-149,-90
1.9860615730285645,-150,-90
1.993237018585205,-150,-95
1.9992220401763916,-151,-94
2.004842519760132,-152,-88
